index,path,filename,label,split
7092,data\raw\daisee\val\826382\826382015\826382015.npz,826382015.npz,0,train
7093,data\raw\daisee\val\826382\8263820150\8263820150.npz,8263820150.npz,0,test
7094,data\raw\daisee\val\826382\8263820151\8263820151.npz,8263820151.npz,0,train
7095,data\raw\daisee\val\826382\8263820152\8263820152.npz,8263820152.npz,0,train
7096,data\raw\daisee\val\826382\8263820155\8263820155.npz,8263820155.npz,0,test
7097,data\raw\daisee\val\826382\8263820156\8263820156.npz,8263820156.npz,0,train
7098,data\raw\daisee\val\826382\8263820159\8263820159.npz,8263820159.npz,0,train
7099,data\raw\daisee\val\826382\826382016\826382016.npz,826382016.npz,0,train
7100,data\raw\daisee\val\826382\8263820160\8263820160.npz,8263820160.npz,1,val
7101,data\raw\daisee\val\826382\8263820162\8263820162.npz,8263820162.npz,0,val
7102,data\raw\daisee\val\826382\8263820165\8263820165.npz,8263820165.npz,0,train
7103,data\raw\daisee\val\826382\8263820169\8263820169.npz,8263820169.npz,0,train
7104,data\raw\daisee\val\826382\8263820170\8263820170.npz,8263820170.npz,0,train
7105,data\raw\daisee\val\826382\826382018\826382018.npz,826382018.npz,0,val
7106,data\raw\daisee\val\826382\826382021\826382021.npz,826382021.npz,0,train
7107,data\raw\daisee\val\826382\8263820210\8263820210.npz,8263820210.npz,0,val
7108,data\raw\daisee\val\826382\8263820211\8263820211.npz,8263820211.npz,0,train
7109,data\raw\daisee\val\826382\8263820212\8263820212.npz,8263820212.npz,0,test
7110,data\raw\daisee\val\826382\8263820213\8263820213.npz,8263820213.npz,0,train
7111,data\raw\daisee\val\826382\8263820214\8263820214.npz,8263820214.npz,0,train
7112,data\raw\daisee\val\826382\8263820221\8263820221.npz,8263820221.npz,1,test
7113,data\raw\daisee\val\826382\8263820223\8263820223.npz,8263820223.npz,0,train
7114,data\raw\daisee\val\826382\8263820224\8263820224.npz,8263820224.npz,0,test
7115,data\raw\daisee\val\826382\8263820227\8263820227.npz,8263820227.npz,0,train
7116,data\raw\daisee\val\826382\8263820228\8263820228.npz,8263820228.npz,1,val
7117,data\raw\daisee\val\826382\826382023\826382023.npz,826382023.npz,0,train
7118,data\raw\daisee\val\826382\8263820231\8263820231.npz,8263820231.npz,0,test
7119,data\raw\daisee\val\826382\8263820233\8263820233.npz,8263820233.npz,0,train
7120,data\raw\daisee\val\826382\8263820234\8263820234.npz,8263820234.npz,0,train
7121,data\raw\daisee\val\826382\8263820235\8263820235.npz,8263820235.npz,0,train
7122,data\raw\daisee\val\826382\8263820237\8263820237.npz,8263820237.npz,0,val
7123,data\raw\daisee\val\826382\8263820239\8263820239.npz,8263820239.npz,0,train
7124,data\raw\daisee\val\826382\826382024\826382024.npz,826382024.npz,1,val
7125,data\raw\daisee\val\826382\8263820240\8263820240.npz,8263820240.npz,0,train
7126,data\raw\daisee\val\826382\8263820242\8263820242.npz,8263820242.npz,0,train
7127,data\raw\daisee\val\826382\8263820243\8263820243.npz,8263820243.npz,0,test
7128,data\raw\daisee\val\826382\8263820245\8263820245.npz,8263820245.npz,0,train
7129,data\raw\daisee\val\826382\8263820246\8263820246.npz,8263820246.npz,0,train
7130,data\raw\daisee\val\826382\8263820247\8263820247.npz,8263820247.npz,0,val
7131,data\raw\daisee\val\826382\8263820251\8263820251.npz,8263820251.npz,0,train
7132,data\raw\daisee\val\826382\8263820253\8263820253.npz,8263820253.npz,0,train
7133,data\raw\daisee\val\826382\8263820254\8263820254.npz,8263820254.npz,0,val
7134,data\raw\daisee\val\826382\8263820255\8263820255.npz,8263820255.npz,1,test
7135,data\raw\daisee\val\826382\8263820256\8263820256.npz,8263820256.npz,0,train
7136,data\raw\daisee\val\826382\8263820257\8263820257.npz,8263820257.npz,0,train
7137,data\raw\daisee\val\826382\8263820259\8263820259.npz,8263820259.npz,0,test
7138,data\raw\daisee\val\826382\826382026\826382026.npz,826382026.npz,0,train
7139,data\raw\daisee\val\826382\8263820260\8263820260.npz,8263820260.npz,0,train
7140,data\raw\daisee\val\826382\8263820264\8263820264.npz,8263820264.npz,0,train
7141,data\raw\daisee\val\826382\8263820265\8263820265.npz,8263820265.npz,0,train
7142,data\raw\daisee\val\826382\8263820266\8263820266.npz,8263820266.npz,0,train
7143,data\raw\daisee\val\826382\8263820268\8263820268.npz,8263820268.npz,0,train
7144,data\raw\daisee\val\826382\8263820269\8263820269.npz,8263820269.npz,0,train
7145,data\raw\daisee\val\826382\826382027\826382027.npz,826382027.npz,0,train
7146,data\raw\daisee\val\826382\8263820272\8263820272.npz,8263820272.npz,0,train
7147,data\raw\daisee\val\826382\8263820273\8263820273.npz,8263820273.npz,0,train
7148,data\raw\daisee\val\826382\8263820275\8263820275.npz,8263820275.npz,0,train
7149,data\raw\daisee\val\826382\8263820277\8263820277.npz,8263820277.npz,0,train
7150,data\raw\daisee\val\826382\8263820278\8263820278.npz,8263820278.npz,0,train
7151,data\raw\daisee\val\826382\8263820279\8263820279.npz,8263820279.npz,0,val
7152,data\raw\daisee\val\826382\826382028\826382028.npz,826382028.npz,0,train
7153,data\raw\daisee\test\500044\5000441001\5000441001.npz,5000441001.npz,0,val
7154,data\raw\daisee\test\500044\5000441002\5000441002.npz,5000441002.npz,0,train
7155,data\raw\daisee\test\500044\5000441003\5000441003.npz,5000441003.npz,0,train
7156,data\raw\daisee\test\500044\5000441005\5000441005.npz,5000441005.npz,1,train
7157,data\raw\daisee\test\500044\5000441006\5000441006.npz,5000441006.npz,1,test
7158,data\raw\daisee\test\500044\5000441007\5000441007.npz,5000441007.npz,1,train
7159,data\raw\daisee\test\500044\5000441008\5000441008.npz,5000441008.npz,1,train
7160,data\raw\daisee\test\500044\5000441009\5000441009.npz,5000441009.npz,0,val
7161,data\raw\daisee\test\500044\5000441010\5000441010.npz,5000441010.npz,1,train
7162,data\raw\daisee\test\500044\5000441012\5000441012.npz,5000441012.npz,0,test
7163,data\raw\daisee\test\500044\5000441013\5000441013.npz,5000441013.npz,0,val
7164,data\raw\daisee\test\500044\5000441014\5000441014.npz,5000441014.npz,0,train
7165,data\raw\daisee\test\500044\5000441015\5000441015.npz,5000441015.npz,0,val
7166,data\raw\daisee\test\500044\5000441016\5000441016.npz,5000441016.npz,0,train
7167,data\raw\daisee\test\500044\5000441017\5000441017.npz,5000441017.npz,1,train
7168,data\raw\daisee\test\500044\5000441018\5000441018.npz,5000441018.npz,0,train
7169,data\raw\daisee\test\500044\5000441021\5000441021.npz,5000441021.npz,1,train
7170,data\raw\daisee\test\500044\5000441022\5000441022.npz,5000441022.npz,1,train
7171,data\raw\daisee\test\500044\5000441023\5000441023.npz,5000441023.npz,0,train
7172,data\raw\daisee\test\500044\5000441024\5000441024.npz,5000441024.npz,1,train
7173,data\raw\daisee\test\500044\5000441027\5000441027.npz,5000441027.npz,0,val
7174,data\raw\daisee\test\500044\5000441030\5000441030.npz,5000441030.npz,1,train
7175,data\raw\daisee\test\500044\5000441031\5000441031.npz,5000441031.npz,1,train
7176,data\raw\daisee\test\500044\5000441032\5000441032.npz,5000441032.npz,1,train
7177,data\raw\daisee\test\500044\5000441033\5000441033.npz,5000441033.npz,1,test
7178,data\raw\daisee\test\500044\5000441034\5000441034.npz,5000441034.npz,0,train
7179,data\raw\daisee\test\500044\5000441035\5000441035.npz,5000441035.npz,0,train
7180,data\raw\daisee\test\500044\5000441037\5000441037.npz,5000441037.npz,0,train
7181,data\raw\daisee\test\500044\5000441038\5000441038.npz,5000441038.npz,1,train
7182,data\raw\daisee\test\500044\5000441039\5000441039.npz,5000441039.npz,1,test
7183,data\raw\daisee\test\500044\5000441040\5000441040.npz,5000441040.npz,0,test
7184,data\raw\daisee\test\500044\5000441041\5000441041.npz,5000441041.npz,0,train
7185,data\raw\daisee\test\500044\5000441042\5000441042.npz,5000441042.npz,0,train
7186,data\raw\daisee\test\500044\5000441043\5000441043.npz,5000441043.npz,0,test
7187,data\raw\daisee\test\500044\5000441044\5000441044.npz,5000441044.npz,0,train
7188,data\raw\daisee\test\500044\5000441045\5000441045.npz,5000441045.npz,0,train
7189,data\raw\daisee\test\500044\5000441046\5000441046.npz,5000441046.npz,0,val
7190,data\raw\daisee\test\500044\5000441047\5000441047.npz,5000441047.npz,0,train
7191,data\raw\daisee\test\500044\5000441048\5000441048.npz,5000441048.npz,0,train
7192,data\raw\daisee\test\500044\5000441050\5000441050.npz,5000441050.npz,1,test
7193,data\raw\daisee\test\500044\5000441051\5000441051.npz,5000441051.npz,0,train
7194,data\raw\daisee\test\500044\5000441052\5000441052.npz,5000441052.npz,1,train
7195,data\raw\daisee\test\500044\5000441053\5000441053.npz,5000441053.npz,0,train
7196,data\raw\daisee\test\500044\5000441054\5000441054.npz,5000441054.npz,1,train
7197,data\raw\daisee\test\500044\5000441055\5000441055.npz,5000441055.npz,0,train
7198,data\raw\daisee\test\500044\5000441058\5000441058.npz,5000441058.npz,1,train
7199,data\raw\daisee\test\500044\5000441059\5000441059.npz,5000441059.npz,0,train
7200,data\raw\daisee\test\500044\5000441061\5000441061.npz,5000441061.npz,0,val
7201,data\raw\daisee\test\500044\5000441062\5000441062.npz,5000441062.npz,0,val
7202,data\raw\daisee\test\500044\5000441064\5000441064.npz,5000441064.npz,0,val
7203,data\raw\daisee\test\500044\5000441065\5000441065.npz,5000441065.npz,1,train
7204,data\raw\daisee\test\500044\5000441066\5000441066.npz,5000441066.npz,0,val
7205,data\raw\daisee\test\500044\5000441067\5000441067.npz,5000441067.npz,1,train
7206,data\raw\daisee\test\500044\5000441068\5000441068.npz,5000441068.npz,1,val
7207,data\raw\daisee\test\500044\5000441069\5000441069.npz,5000441069.npz,0,train
7208,data\raw\daisee\test\500044\5000441070\5000441070.npz,5000441070.npz,0,train
7209,data\raw\daisee\test\500044\5000441071\5000441071.npz,5000441071.npz,0,val
7210,data\raw\daisee\test\500044\5000441072\5000441072.npz,5000441072.npz,0,train
7211,data\raw\daisee\test\500044\5000442001\5000442001.npz,5000442001.npz,0,train
7212,data\raw\daisee\test\500044\5000442002\5000442002.npz,5000442002.npz,1,train
7213,data\raw\daisee\test\500044\5000442003\5000442003.npz,5000442003.npz,0,val
7214,data\raw\daisee\test\500044\5000442004\5000442004.npz,5000442004.npz,1,train
7215,data\raw\daisee\test\500044\5000442005\5000442005.npz,5000442005.npz,1,train
7216,data\raw\daisee\test\500044\5000442007\5000442007.npz,5000442007.npz,0,test
7217,data\raw\daisee\test\500044\5000442008\5000442008.npz,5000442008.npz,0,train
7218,data\raw\daisee\test\500044\5000442009\5000442009.npz,5000442009.npz,0,train
7219,data\raw\daisee\test\500044\5000442010\5000442010.npz,5000442010.npz,0,train
7220,data\raw\daisee\test\500044\5000442014\5000442014.npz,5000442014.npz,0,train
7221,data\raw\daisee\test\500044\5000442015\5000442015.npz,5000442015.npz,0,train
7222,data\raw\daisee\test\500044\5000442016\5000442016.npz,5000442016.npz,0,train
7223,data\raw\daisee\test\500044\5000442019\5000442019.npz,5000442019.npz,0,train
7224,data\raw\daisee\test\500044\5000442021\5000442021.npz,5000442021.npz,1,train
7225,data\raw\daisee\test\500044\5000442022\5000442022.npz,5000442022.npz,0,train
7226,data\raw\daisee\test\500044\5000442024\5000442024.npz,5000442024.npz,0,train
7227,data\raw\daisee\test\500044\5000442025\5000442025.npz,5000442025.npz,1,train
7228,data\raw\daisee\test\500044\5000442026\5000442026.npz,5000442026.npz,0,train
7229,data\raw\daisee\test\500044\5000442027\5000442027.npz,5000442027.npz,1,train
7230,data\raw\daisee\test\500044\5000442028\5000442028.npz,5000442028.npz,1,val
7231,data\raw\daisee\test\500044\5000442029\5000442029.npz,5000442029.npz,0,test
7232,data\raw\daisee\test\500044\5000442033\5000442033.npz,5000442033.npz,1,train
7233,data\raw\daisee\test\500044\5000442034\5000442034.npz,5000442034.npz,0,train
7234,data\raw\daisee\test\500044\5000442035\5000442035.npz,5000442035.npz,0,train
7235,data\raw\daisee\test\500044\5000442036\5000442036.npz,5000442036.npz,0,val
7236,data\raw\daisee\test\500044\5000442037\5000442037.npz,5000442037.npz,0,train
7237,data\raw\daisee\test\500044\5000442038\5000442038.npz,5000442038.npz,0,val
7238,data\raw\daisee\test\500044\5000442039\5000442039.npz,5000442039.npz,0,train
7239,data\raw\daisee\test\500044\5000442040\5000442040.npz,5000442040.npz,0,train
7240,data\raw\daisee\test\500044\5000442042\5000442042.npz,5000442042.npz,0,test
7241,data\raw\daisee\test\500044\5000442043\5000442043.npz,5000442043.npz,0,train
7242,data\raw\daisee\test\500044\5000442045\5000442045.npz,5000442045.npz,0,train
7243,data\raw\daisee\test\500044\5000442047\5000442047.npz,5000442047.npz,0,train
7244,data\raw\daisee\test\500044\5000442048\5000442048.npz,5000442048.npz,0,train
7245,data\raw\daisee\test\500044\5000442050\5000442050.npz,5000442050.npz,0,train
7246,data\raw\daisee\test\500044\5000442051\5000442051.npz,5000442051.npz,0,train
7247,data\raw\daisee\test\500044\5000442052\5000442052.npz,5000442052.npz,0,train
7248,data\raw\daisee\test\500044\5000442053\5000442053.npz,5000442053.npz,0,val
7249,data\raw\daisee\test\500044\5000442054\5000442054.npz,5000442054.npz,0,train
7250,data\raw\daisee\test\500044\5000442055\5000442055.npz,5000442055.npz,1,train
7251,data\raw\daisee\test\500044\5000442056\5000442056.npz,5000442056.npz,0,train
7252,data\raw\daisee\test\500044\5000442057\5000442057.npz,5000442057.npz,0,train
7253,data\raw\daisee\test\500044\5000442058\5000442058.npz,5000442058.npz,0,train
7254,data\raw\daisee\test\500044\5000442059\5000442059.npz,5000442059.npz,0,train
7255,data\raw\daisee\test\500044\5000442060\5000442060.npz,5000442060.npz,0,train
7256,data\raw\daisee\test\500044\5000442062\5000442062.npz,5000442062.npz,0,train
7257,data\raw\daisee\test\500044\5000442063\5000442063.npz,5000442063.npz,0,train
7258,data\raw\daisee\test\500044\5000442064\5000442064.npz,5000442064.npz,0,val
7259,data\raw\daisee\test\500044\5000442065\5000442065.npz,5000442065.npz,0,train
7260,data\raw\daisee\test\500044\5000442066\5000442066.npz,5000442066.npz,0,test
7261,data\raw\daisee\test\500044\5000442067\5000442067.npz,5000442067.npz,0,train
7262,data\raw\daisee\test\500044\5000442068\5000442068.npz,5000442068.npz,0,train
7263,data\raw\daisee\test\500044\5000442069\5000442069.npz,5000442069.npz,0,train
7264,data\raw\daisee\test\500044\5000442070\5000442070.npz,5000442070.npz,0,train
7265,data\raw\daisee\test\500044\5000442072\5000442072.npz,5000442072.npz,0,train
7266,data\raw\daisee\test\500044\5000442073\5000442073.npz,5000442073.npz,0,train
7267,data\raw\daisee\test\500044\5000442074\5000442074.npz,5000442074.npz,0,train
7268,data\raw\daisee\test\500044\5000442075\5000442075.npz,5000442075.npz,0,train
7269,data\raw\daisee\test\500044\5000442076\5000442076.npz,5000442076.npz,0,train
7270,data\raw\daisee\test\500044\5000442077\5000442077.npz,5000442077.npz,1,train
7271,data\raw\daisee\test\500044\5000442078\5000442078.npz,5000442078.npz,0,train
7272,data\raw\daisee\test\500067\5000671001\5000671001.npz,5000671001.npz,0,val
7273,data\raw\daisee\test\500067\5000671002\5000671002.npz,5000671002.npz,0,train
7274,data\raw\daisee\test\500067\5000671003\5000671003.npz,5000671003.npz,0,train
7275,data\raw\daisee\test\500067\5000671004\5000671004.npz,5000671004.npz,0,train
7276,data\raw\daisee\test\500067\5000671005\5000671005.npz,5000671005.npz,1,test
7277,data\raw\daisee\test\500067\5000671006\5000671006.npz,5000671006.npz,0,val
7278,data\raw\daisee\test\500067\5000671008\5000671008.npz,5000671008.npz,0,val
7279,data\raw\daisee\test\500067\5000671009\5000671009.npz,5000671009.npz,0,test
7280,data\raw\daisee\test\500067\5000671010\5000671010.npz,5000671010.npz,0,train
7281,data\raw\daisee\test\500067\5000671011\5000671011.npz,5000671011.npz,0,val
7282,data\raw\daisee\test\500067\5000671012\5000671012.npz,5000671012.npz,0,train
7283,data\raw\daisee\test\500067\5000671013\5000671013.npz,5000671013.npz,1,train
7284,data\raw\daisee\test\500067\5000671014\5000671014.npz,5000671014.npz,0,train
7285,data\raw\daisee\test\500067\5000671015\5000671015.npz,5000671015.npz,0,train
7286,data\raw\daisee\test\500067\5000671016\5000671016.npz,5000671016.npz,0,train
7287,data\raw\daisee\test\500067\5000671017\5000671017.npz,5000671017.npz,0,train
7288,data\raw\daisee\test\500067\5000671018\5000671018.npz,5000671018.npz,0,train
7289,data\raw\daisee\test\500067\5000671019\5000671019.npz,5000671019.npz,0,train
7290,data\raw\daisee\test\500067\5000671020\5000671020.npz,5000671020.npz,1,val
7291,data\raw\daisee\test\500067\5000671022\5000671022.npz,5000671022.npz,0,test
7292,data\raw\daisee\test\500067\5000671023\5000671023.npz,5000671023.npz,0,train
7293,data\raw\daisee\test\500067\5000671024\5000671024.npz,5000671024.npz,0,test
7294,data\raw\daisee\test\500067\5000671026\5000671026.npz,5000671026.npz,1,train
7295,data\raw\daisee\test\500067\5000671027\5000671027.npz,5000671027.npz,0,val
7296,data\raw\daisee\test\500067\5000671028\5000671028.npz,5000671028.npz,0,train
7297,data\raw\daisee\test\500067\5000671029\5000671029.npz,5000671029.npz,1,val
7298,data\raw\daisee\test\500067\5000671030\5000671030.npz,5000671030.npz,0,train
7299,data\raw\daisee\test\500067\5000671031\5000671031.npz,5000671031.npz,1,test
7300,data\raw\daisee\test\500067\5000671032\5000671032.npz,5000671032.npz,0,test
7301,data\raw\daisee\test\500067\5000671033\5000671033.npz,5000671033.npz,0,test
7302,data\raw\daisee\test\500067\5000671034\5000671034.npz,5000671034.npz,1,train
7303,data\raw\daisee\test\500067\5000671035\5000671035.npz,5000671035.npz,0,train
7304,data\raw\daisee\test\500067\5000671036\5000671036.npz,5000671036.npz,0,train
7305,data\raw\daisee\test\500067\5000671037\5000671037.npz,5000671037.npz,0,val
7306,data\raw\daisee\test\500067\5000671038\5000671038.npz,5000671038.npz,1,test
7307,data\raw\daisee\test\500067\5000671039\5000671039.npz,5000671039.npz,1,train
7308,data\raw\daisee\test\500067\5000671040\5000671040.npz,5000671040.npz,1,train
7309,data\raw\daisee\test\500067\5000671041\5000671041.npz,5000671041.npz,1,train
7310,data\raw\daisee\test\500067\5000671042\5000671042.npz,5000671042.npz,1,train
7311,data\raw\daisee\test\500067\5000671043\5000671043.npz,5000671043.npz,1,train
